KepRef,AIF,CNR,TemporalRes,TrueRelKt,TrueRelVe,TrueKep,errKt,errVe,errKep,stdErrKt,stdErrVe,stdErrKep, meanResid, stdResid
0.800000,Default,35.000000,15.000000,2.500000,4.000000,0.625000,4.837433,0.782668,-16.776099,1.785936,0.743236,1.584966,0.099518,0.011677
0.850000,Default,35.000000,15.000000,2.500000,4.000000,0.625000,3.478547,0.532408,-12.503645,1.814965,0.734502,1.700374,0.097192,0.011357
0.900000,Default,35.000000,15.000000,2.500000,4.000000,0.625000,2.148711,0.312352,-8.346900,1.842342,0.727071,1.817599,0.095593,0.011100
0.925000,Default,35.000000,15.000000,2.500000,4.000000,0.625000,1.494478,0.212045,-6.310673,1.855421,0.723762,1.876811,0.095058,0.011004
0.950000,Default,35.000000,15.000000,2.500000,4.000000,0.625000,0.847257,0.117504,-4.301898,1.868100,0.720691,1.936381,0.094696,0.010935
0.975000,Default,35.000000,15.000000,2.500000,4.000000,0.625000,0.206964,0.028263,-2.320100,1.880382,0.717833,1.996278,0.094500,0.010894
1.000000,Default,35.000000,15.000000,2.500000,4.000000,0.625000,-0.426484,-0.056093,-0.364816,1.892275,0.715170,2.056475,0.094465,0.010884
1.025000,Default,35.000000,15.000000,2.500000,4.000000,0.625000,-1.053169,-0.135941,1.564410,1.903782,0.712683,2.116943,0.094586,0.010904
1.050000,Default,35.000000,15.000000,2.500000,4.000000,0.625000,-1.673173,-0.211617,3.468028,1.914911,0.710358,2.177655,0.094855,0.010956
1.075000,Default,35.000000,15.000000,2.500000,4.000000,0.625000,-2.286578,-0.283426,5.346475,1.925668,0.708180,2.238587,0.095266,0.011038
1.100000,Default,35.000000,15.000000,2.500000,4.000000,0.625000,-2.893465,-0.351645,7.200183,1.936058,0.706137,2.299713,0.095811,0.011148
1.150000,Default,35.000000,15.000000,2.500000,4.000000,0.625000,-4.088009,-0.478293,10.835066,1.955766,0.702414,2.422456,0.097277,0.011446
1.200000,Default,35.000000,15.000000,2.500000,4.000000,0.625000,-5.257441,-0.593311,14.375967,1.974087,0.699112,2.545704,0.099192,0.011828
1.300000,Default,35.000000,15.000000,2.500000,4.000000,0.625000,-7.523469,-0.794068,21.188367,2.006789,0.693538,2.793079,0.104138,0.012755
1.400000,Default,35.000000,15.000000,2.500000,4.000000,0.625000,-9.696430,-0.963076,27.661303,2.034594,0.689041,3.040681,0.110222,0.013772
1.500000,Default,35.000000,15.000000,2.500000,4.000000,0.625000,-11.781009,-1.106981,33.816918,2.057926,0.685361,3.287544,0.117086,0.014782
0.500000,Default,35.000000,30.000000,2.500000,4.000000,0.625000,15.946370,3.664378,-44.066570,2.269587,1.206916,1.355803,0.086280,0.013239
0.600000,Default,35.000000,30.000000,2.500000,4.000000,0.625000,12.983603,2.502211,-33.854898,2.385324,1.133111,1.646227,0.078245,0.012707
0.700000,Default,35.000000,30.000000,2.500000,4.000000,0.625000,10.137200,1.696474,-24.179873,2.492882,1.086649,1.957875,0.072316,0.012040
0.800000,Default,35.000000,30.000000,2.500000,4.000000,0.625000,7.403222,1.107236,-15.007714,2.591403,1.055343,2.286954,0.068587,0.011413
0.850000,Default,35.000000,30.000000,2.500000,4.000000,0.625000,6.077094,0.868822,-10.600190,2.637180,1.043359,2.456919,0.067540,0.011192
0.900000,Default,35.000000,30.000000,2.500000,4.000000,0.625000,4.777494,0.659170,-6.306604,2.680637,1.033163,2.629950,0.067015,0.011069
0.925000,Default,35.000000,30.000000,2.500000,4.000000,0.625000,4.137473,0.563604,-4.201386,2.701502,1.028623,2.717495,0.066938,0.011051
0.950000,Default,35.000000,30.000000,2.500000,4.000000,0.625000,3.503882,0.473532,-2.123285,2.721798,1.024409,2.805665,0.066981,0.011063
0.975000,Default,35.000000,30.000000,2.500000,4.000000,0.625000,2.876651,0.388510,-0.071861,2.741530,1.020488,2.894416,0.067137,0.011107
1.000000,Default,35.000000,30.000000,2.500000,4.000000,0.625000,2.255714,0.308143,1.953320,2.760703,1.016834,2.983705,0.067403,0.011180
1.025000,Default,35.000000,30.000000,2.500000,4.000000,0.625000,1.641001,0.232075,3.952681,2.779325,1.013422,3.073492,0.067772,0.011283
1.050000,Default,35.000000,30.000000,2.500000,4.000000,0.625000,1.032446,0.159983,5.926643,2.797401,1.010233,3.163735,0.068239,0.011412
1.075000,Default,35.000000,30.000000,2.500000,4.000000,0.625000,0.429981,0.091578,7.875616,2.814939,1.007245,3.254398,0.068799,0.011567
1.100000,Default,35.000000,30.000000,2.500000,4.000000,0.625000,-0.166462,0.026596,9.800005,2.831947,1.004444,3.345442,0.069446,0.011743
1.150000,Default,35.000000,30.000000,2.500000,4.000000,0.625000,-1.341551,-0.094030,13.576610,2.864404,0.999338,3.528533,0.070979,0.012150
1.200000,Default,35.000000,30.000000,2.500000,4.000000,0.625000,-2.493355,-0.203562,17.259555,2.894838,0.994812,3.712740,0.072795,0.012611
1.300000,Default,35.000000,30.000000,2.500000,4.000000,0.625000,-4.729215,-0.394692,24.356312,2.949915,0.987176,4.083517,0.077113,0.013619
1.400000,Default,35.000000,30.000000,2.500000,4.000000,0.625000,-6.878194,-0.555521,31.112951,2.997738,0.981021,4.455987,0.082112,0.014648
1.500000,Default,35.000000,30.000000,2.500000,4.000000,0.625000,-8.944313,-0.692386,37.550575,3.038872,0.975992,4.828632,0.087562,0.015633
0.500000,Default,35.000000,60.000000,2.500000,4.000000,0.625000,21.252333,4.071890,-41.727031,3.373031,1.701512,1.978745,0.054583,0.012684
0.600000,Default,35.000000,60.000000,2.500000,4.000000,0.625000,18.524595,3.039549,-30.963594,3.568840,1.604546,2.418680,0.050425,0.012125
0.700000,Default,35.000000,60.000000,2.500000,4.000000,0.625000,15.887476,2.322263,-20.699577,3.754289,1.543342,2.895671,0.047885,0.011616
0.800000,Default,35.000000,60.000000,2.500000,4.000000,0.625000,13.338941,1.796929,-10.908127,3.927611,1.502022,3.404417,0.046929,0.011361
0.850000,Default,35.000000,60.000000,2.500000,4.000000,0.625000,12.097177,1.584198,-6.181545,4.009445,1.486186,3.669095,0.047001,0.011377
0.900000,Default,35.000000,60.000000,2.500000,4.000000,0.625000,10.876671,1.397056,-1.563571,4.087997,1.472703,3.939832,0.047406,0.011498
0.925000,Default,35.000000,60.000000,2.500000,4.000000,0.625000,10.274291,1.311730,0.705633,4.126039,1.466698,4.077292,0.047723,0.011597
0.950000,Default,35.000000,60.000000,2.500000,4.000000,0.625000,9.677103,1.231297,2.948811,4.163260,1.461120,4.216053,0.048111,0.011719
0.975000,Default,35.000000,60.000000,2.500000,4.000000,0.625000,9.085069,1.155366,5.166327,4.199661,1.455931,4.356047,0.048567,0.011863
1.000000,Default,35.000000,60.000000,2.500000,4.000000,0.625000,8.498144,1.083585,7.358541,4.235248,1.451094,4.497210,0.049086,0.012027
1.025000,Default,35.000000,60.000000,2.500000,4.000000,0.625000,7.916288,1.015637,9.525809,4.270024,1.446577,4.639478,0.049665,0.012209
1.050000,Default,35.000000,60.000000,2.500000,4.000000,0.625000,7.339458,0.951237,11.668481,4.303995,1.442353,4.782787,0.050298,0.012406
1.075000,Default,35.000000,60.000000,2.500000,4.000000,0.625000,6.767611,0.890127,13.786902,4.337169,1.438396,4.927078,0.050983,0.012615
1.100000,Default,35.000000,60.000000,2.500000,4.000000,0.625000,6.200705,0.832074,15.881415,4.369551,1.434685,5.072292,0.051716,0.012835
1.150000,Default,35.000000,60.000000,2.500000,4.000000,0.625000,5.081541,0.724308,20.000050,4.431976,1.427921,5.365264,0.053309,0.013299
1.200000,Default,35.000000,60.000000,2.500000,4.000000,0.625000,3.981620,0.626454,24.027018,4.491338,1.421924,5.661267,0.055052,0.013783
1.300000,Default,35.000000,60.000000,2.500000,4.000000,0.625000,1.838120,0.455728,31.816103,4.601183,1.411805,6.260761,0.058889,0.014766
1.400000,Default,35.000000,60.000000,2.500000,4.000000,0.625000,-0.232568,0.312119,39.268242,4.699740,1.403651,6.867800,0.063060,0.015724
1.500000,Default,35.000000,60.000000,2.500000,4.000000,0.625000,-2.233192,0.189979,46.401872,4.787702,1.396992,7.479782,0.067440,0.016629
0.500000,Default,40.000000,1.000000,2.500000,4.000000,0.625000,13.973308,3.568068,-44.976374,0.362477,0.194309,0.216449,0.460135,0.012149
0.600000,Default,40.000000,1.000000,2.500000,4.000000,0.625000,10.935426,2.332066,-34.955372,0.380311,0.181929,0.262324,0.409343,0.011754
0.700000,Default,40.000000,1.000000,2.500000,4.000000,0.625000,8.024763,1.475653,-25.482031,0.396709,0.174153,0.311397,0.368662,0.011126
0.800000,Default,40.000000,1.000000,2.500000,4.000000,0.625000,5.236257,0.849485,-16.519875,0.411563,0.168922,0.363041,0.339193,0.010319
0.850000,Default,40.000000,1.000000,2.500000,4.000000,0.625000,3.886190,0.596122,-12.219740,0.418405,0.166923,0.389645,0.328928,0.009910
0.900000,Default,40.000000,1.000000,2.500000,4.000000,0.625000,2.564708,0.373303,-8.034791,0.424861,0.165222,0.416682,0.321697,0.009554
0.925000,Default,40.000000,1.000000,2.500000,4.000000,0.625000,1.914482,0.271725,-5.984285,0.427947,0.164465,0.430344,0.319211,0.009411
0.950000,Default,40.000000,1.000000,2.500000,4.000000,0.625000,1.271156,0.175977,-3.961122,0.430939,0.163762,0.444091,0.317463,0.009299
0.975000,Default,40.000000,1.000000,2.500000,4.000000,0.625000,0.634651,0.085591,-1.964836,0.433839,0.163109,0.457916,0.316439,0.009222
1.000000,Default,40.000000,1.000000,2.500000,4.000000,0.625000,0.004883,0.000143,0.005032,0.436647,0.162500,0.471814,0.316117,0.009186
1.025000,Default,40.000000,1.000000,2.500000,4.000000,0.625000,-0.618226,-0.080744,1.948931,0.439366,0.161931,0.485777,0.316475,0.009191
1.050000,Default,40.000000,1.000000,2.500000,4.000000,0.625000,-1.234757,-0.157411,3.867302,0.441996,0.161400,0.499799,0.317484,0.009238
1.075000,Default,40.000000,1.000000,2.500000,4.000000,0.625000,-1.844789,-0.230168,5.760579,0.444539,0.160902,0.513874,0.319115,0.009327
1.100000,Default,40.000000,1.000000,2.500000,4.000000,0.625000,-2.448403,-0.299293,7.629187,0.446996,0.160435,0.527996,0.321336,0.009454
1.150000,Default,40.000000,1.000000,2.500000,4.000000,0.625000,-3.636688,-0.427641,11.294057,0.451660,0.159585,0.556361,0.327406,0.009807
1.200000,Default,40.000000,1.000000,2.500000,4.000000,0.625000,-4.800234,-0.544223,14.865158,0.456000,0.158831,0.584853,0.335414,0.010262
1.300000,Default,40.000000,1.000000,2.500000,4.000000,0.625000,-7.055545,-0.747769,21.738443,0.463758,0.157559,0.642062,0.356136,0.011334
1.400000,Default,40.000000,1.000000,2.500000,4.000000,0.625000,-9.219100,-0.919191,28.272673,0.470371,0.156533,0.699353,0.381474,0.012449
1.500000,Default,40.000000,1.000000,2.500000,4.000000,0.625000,-11.295472,-1.065208,34.489741,0.475936,0.155695,0.756501,0.409807,0.013498
0.500000,Default,40.000000,5.000000,2.500000,4.000000,0.625000,14.020799,3.545426,-44.940429,0.809072,0.435348,0.483622,0.205788,0.012044
0.600000,Default,40.000000,5.000000,2.500000,4.000000,0.625000,10.977397,2.318353,-34.921040,0.848943,0.407879,0.586208,0.183084,0.011655
0.700000,Default,40.000000,5.000000,2.500000,4.000000,0.625000,8.061679,1.468062,-25.449950,0.885600,0.390624,0.695940,0.164961,0.011042
0.800000,Default,40.000000,5.000000,2.500000,4.000000,0.625000,5.268548,0.846348,-16.490580,0.918807,0.379020,0.811416,0.151912,0.010269
0.850000,Default,40.000000,5.000000,2.500000,4.000000,0.625000,3.916319,0.594785,-12.192009,0.934103,0.374583,0.870902,0.147403,0.009888
0.900000,Default,40.000000,5.000000,2.500000,4.000000,0.625000,2.592769,0.373548,-8.008724,0.948539,0.370811,0.931356,0.144256,0.009564
0.925000,Default,40.000000,5.000000,2.500000,4.000000,0.625000,1.941543,0.272691,-5.959084,0.955439,0.369132,0.961903,0.143188,0.009438
0.950000,Default,40.000000,5.000000,2.500000,4.000000,0.625000,1.297240,0.177624,-3.936809,0.962130,0.367574,0.992642,0.142450,0.009343
0.975000,Default,40.000000,5.000000,2.500000,4.000000,0.625000,0.659778,0.087880,-1.941431,0.968614,0.366125,1.023556,0.142035,0.009284
1.000000,Default,40.000000,5.000000,2.500000,4.000000,0.625000,0.029077,0.003041,0.027509,0.974895,0.364775,1.054631,0.141932,0.009263
1.025000,Default,40.000000,5.000000,2.500000,4.000000,0.625000,-0.594946,-0.077270,1.970462,0.980975,0.363516,1.085853,0.142132,0.009281
1.050000,Default,40.000000,5.000000,2.500000,4.000000,0.625000,-1.212371,-0.153391,3.887870,0.986857,0.362338,1.117207,0.142620,0.009340
1.075000,Default,40.000000,5.000000,2.500000,4.000000,0.625000,-1.823278,-0.225629,5.780167,0.992546,0.361235,1.148680,0.143385,0.009437
1.100000,Default,40.000000,5.000000,2.500000,4.000000,0.625000,-2.427747,-0.294261,7.647780,0.998043,0.360201,1.180259,0.144410,0.009570
1.150000,Default,40.000000,5.000000,2.500000,4.000000,0.625000,-3.617685,-0.421691,11.310618,1.008477,0.358317,1.243688,0.147183,0.009929
1.200000,Default,40.000000,5.000000,2.500000,4.000000,0.625000,-4.782811,-0.537438,14.879634,1.018188,0.356648,1.307399,0.150814,0.010384
1.300000,Default,40.000000,5.000000,2.500000,4.000000,0.625000,-7.041079,-0.739519,21.748618,1.035552,0.353834,1.435335,0.160158,0.011444
1.400000,Default,40.000000,5.000000,2.500000,4.000000,0.625000,-9.207340,-0.909700,28.278408,1.050359,0.351567,1.563463,0.171550,0.012545
1.500000,Default,40.000000,5.000000,2.500000,4.000000,0.625000,-11.286188,-1.054653,34.490933,1.062829,0.349715,1.691275,0.184270,0.013584
0.500000,Default,40.000000,10.000000,2.500000,4.000000,0.625000,14.068483,3.503809,-44.893931,1.152811,0.617594,0.695112,0.145290,0.012044
0.600000,Default,40.000000,10.000000,2.500000,4.000000,0.625000,11.007318,2.290971,-34.884703,1.208913,0.578025,0.841798,0.129353,0.011680
0.700000,Default,40.000000,10.000000,2.500000,4.000000,0.625000,8.075881,1.450360,-25.425720,1.260419,0.553130,0.998426,0.116679,0.011107
0.800000,Default,40.000000,10.000000,2.500000,4.000000,0.625000,5.268850,0.835623,-16.479969,1.307029,0.536363,1.163025,0.107600,0.010395
0.850000,Default,40.000000,10.000000,2.500000,4.000000,0.625000,3.910289,0.586857,-12.188659,1.328486,0.529947,1.247746,0.104482,0.010050
0.900000,Default,40.000000,10.000000,2.500000,4.000000,0.625000,2.580787,0.368067,-8.012881,1.348727,0.524488,1.333805,0.102320,0.009762
0.925000,Default,40.000000,10.000000,2.500000,4.000000,0.625000,1.926721,0.268321,-5.967077,1.358398,0.522058,1.377276,0.101592,0.009652
0.950000,Default,40.000000,10.000000,2.500000,4.000000,0.625000,1.279665,0.174299,-3.948685,1.367775,0.519802,1.421011,0.101094,0.009571
0.975000,Default,40.000000,10.000000,2.500000,4.000000,0.625000,0.639535,0.085538,-1.957235,1.376862,0.517703,1.464989,0.100820,0.009522
1.000000,Default,40.000000,10.000000,2.500000,4.000000,0.625000,0.006247,0.001627,0.007736,1.385661,0.515747,1.509187,0.100764,0.009507
1.025000,Default,40.000000,10.000000,2.500000,4.000000,0.625000,-0.620283,-0.077808,1.946682,1.394178,0.513922,1.553587,0.100918,0.009529
1.050000,Default,40.000000,10.000000,2.500000,4.000000,0.625000,-1.240137,-0.153100,3.860050,1.402416,0.512214,1.598168,0.101272,0.009586
1.075000,Default,40.000000,10.000000,2.500000,4.000000,0.625000,-1.853398,-0.224554,5.748277,1.410381,0.510615,1.642912,0.101817,0.009678
1.100000,Default,40.000000,10.000000,2.500000,4.000000,0.625000,-2.460148,-0.292442,7.611792,1.418077,0.509115,1.687801,0.102543,0.009803
1.150000,Default,40.000000,10.000000,2.500000,4.000000,0.625000,-3.654439,-0.418495,11.266364,1.432682,0.506382,1.777946,0.104496,0.010137
1.200000,Default,40.000000,10.000000,2.500000,4.000000,0.625000,-4.823652,-0.532997,14.827039,1.446269,0.503959,1.868472,0.107044,0.010558
1.300000,Default,40.000000,10.000000,2.500000,4.000000,0.625000,-7.089354,-0.732918,21.679192,1.470551,0.499869,2.050200,0.113587,0.011549
1.400000,Default,40.000000,10.000000,2.500000,4.000000,0.625000,-9.262154,-0.901295,28.192066,1.491241,0.496570,2.232143,0.121558,0.012589
1.500000,Default,40.000000,10.000000,2.500000,4.000000,0.625000,-11.346748,-1.044725,34.387703,1.508649,0.493873,2.413593,0.130461,0.013582
0.500000,Default,40.000000,15.000000,2.500000,4.000000,0.625000,13.667484,3.459831,-45.063172,1.401739,0.754115,0.838426,0.120894,0.012156
0.600000,Default,40.000000,15.000000,2.500000,4.000000,0.625000,10.607536,2.239937,-35.085660,1.469998,0.706881,1.016245,0.107374,0.011801
0.700000,Default,40.000000,15.000000,2.500000,4.000000,0.625000,7.676864,1.394768,-25.659110,1.532671,0.677179,1.206226,0.096564,0.011231
0.800000,Default,40.000000,15.000000,2.500000,4.000000,0.625000,4.870306,0.776925,-16.746460,1.589376,0.657177,1.405950,0.088758,0.010514
0.850000,Default,40.000000,15.000000,2.500000,4.000000,0.625000,3.511910,0.526969,-12.471928,1.615471,0.649523,1.508767,0.086046,0.010163
0.900000,Default,40.000000,15.000000,2.500000,4.000000,0.625000,2.182543,0.307172,-8.313067,1.640082,0.643009,1.613216,0.084136,0.009869
0.925000,Default,40.000000,15.000000,2.500000,4.000000,0.625000,1.528537,0.206981,-6.275770,1.651839,0.640110,1.665978,0.083479,0.009756
0.950000,Default,40.000000,15.000000,2.500000,4.000000,0.625000,0.881536,0.112547,-4.265916,1.663235,0.637417,1.719061,0.083015,0.009672
0.975000,Default,40.000000,15.000000,2.500000,4.000000,0.625000,0.241459,0.023405,-2.283033,1.674276,0.634912,1.772438,0.082741,0.009621
1.000000,Default,40.000000,15.000000,2.500000,4.000000,0.625000,-0.391778,-0.060859,-0.326655,1.684967,0.632578,1.826084,0.082650,0.009605
1.025000,Default,40.000000,15.000000,2.500000,4.000000,0.625000,-1.018258,-0.140621,1.603672,1.695311,0.630398,1.879974,0.082737,0.009625
1.050000,Default,40.000000,15.000000,2.500000,4.000000,0.625000,-1.638062,-0.216217,3.508396,1.705316,0.628359,1.934083,0.082993,0.009682
1.075000,Default,40.000000,15.000000,2.500000,4.000000,0.625000,-2.251272,-0.287952,5.387955,1.714986,0.626450,1.988390,0.083411,0.009774
1.100000,Default,40.000000,15.000000,2.500000,4.000000,0.625000,-2.857969,-0.356101,7.242782,1.724327,0.624659,2.042872,0.083982,0.009899
1.150000,Default,40.000000,15.000000,2.500000,4.000000,0.625000,-4.052147,-0.482624,10.879917,1.742046,0.621395,2.152276,0.085549,0.010236
1.200000,Default,40.000000,15.000000,2.500000,4.000000,0.625000,-5.221234,-0.597532,14.423088,1.758520,0.618500,2.262137,0.087622,0.010662
1.300000,Default,40.000000,15.000000,2.500000,4.000000,0.625000,-7.486626,-0.798109,21.240073,1.787932,0.613612,2.482654,0.093002,0.011664
1.400000,Default,40.000000,15.000000,2.500000,4.000000,0.625000,-9.659022,-0.966978,27.717637,1.812952,0.609667,2.703391,0.099602,0.012714
1.500000,Default,40.000000,15.000000,2.500000,4.000000,0.625000,-11.743101,-1.110776,33.877907,1.833958,0.606440,2.923481,0.107001,0.013711
0.500000,Default,40.000000,30.000000,2.500000,4.000000,0.625000,16.029486,3.645026,-44.018072,2.030976,1.062350,1.211180,0.080852,0.011950
0.600000,Default,40.000000,30.000000,2.500000,4.000000,0.625000,13.070015,2.487100,-33.796665,2.135795,0.996846,1.471626,0.072027,0.011537
0.700000,Default,40.000000,30.000000,2.500000,4.000000,0.625000,10.226634,1.684150,-24.111320,2.232972,0.955614,1.751037,0.065319,0.010938
0.800000,Default,40.000000,30.000000,2.500000,4.000000,0.625000,7.495407,1.096851,-14.928350,2.321827,0.927836,2.046002,0.060934,0.010295
0.850000,Default,40.000000,30.000000,2.500000,4.000000,0.625000,6.170555,0.859193,-10.515264,2.363070,0.917205,2.198321,0.059636,0.010040
0.900000,Default,40.000000,30.000000,2.500000,4.000000,0.625000,4.872167,0.650189,-6.216026,2.402199,0.908159,2.353371,0.058922,0.009878
0.925000,Default,40.000000,30.000000,2.500000,4.000000,0.625000,4.232728,0.554913,-4.107951,2.420979,0.904133,2.431813,0.058776,0.009841
0.950000,Default,40.000000,30.000000,2.500000,4.000000,0.625000,3.599703,0.465111,-2.026975,2.439242,0.900395,2.510812,0.058765,0.009837
0.975000,Default,40.000000,30.000000,2.500000,4.000000,0.625000,2.973023,0.380342,0.027343,2.456994,0.896917,2.590327,0.058884,0.009866
1.000000,Default,40.000000,30.000000,2.500000,4.000000,0.625000,2.352622,0.300210,2.055433,2.474239,0.893677,2.670322,0.059128,0.009928
1.025000,Default,40.000000,30.000000,2.500000,4.000000,0.625000,1.738430,0.224361,4.057721,2.490985,0.890651,2.750758,0.059489,0.010022
1.050000,Default,40.000000,30.000000,2.500000,4.000000,0.625000,1.130381,0.152475,6.034623,2.507237,0.887823,2.831601,0.059962,0.010145
1.075000,Default,40.000000,30.000000,2.500000,4.000000,0.625000,0.528408,0.084262,7.986551,2.523002,0.885174,2.912816,0.060541,0.010295
1.100000,Default,40.000000,30.000000,2.500000,4.000000,0.625000,-0.067558,0.019461,9.913906,2.538288,0.882690,2.994370,0.061217,0.010469
1.150000,Default,40.000000,30.000000,2.500000,4.000000,0.625000,-1.241734,-0.100836,13.696479,2.567453,0.878163,3.158370,0.062839,0.010874
1.200000,Default,40.000000,30.000000,2.500000,4.000000,0.625000,-2.392678,-0.210078,17.385430,2.594791,0.874151,3.323358,0.064776,0.011332
1.300000,Default,40.000000,30.000000,2.500000,4.000000,0.625000,-4.626977,-0.400721,24.494294,2.644245,0.867381,3.655425,0.069397,0.012317
1.400000,Default,40.000000,30.000000,2.500000,4.000000,0.625000,-6.774588,-0.561165,31.263121,2.687165,0.861926,3.988978,0.074736,0.013295
1.500000,Default,40.000000,30.000000,2.500000,4.000000,0.625000,-8.839520,-0.697722,37.712974,2.724066,0.857469,4.322663,0.080527,0.014206
0.500000,Default,40.000000,60.000000,2.500000,4.000000,0.625000,21.355344,4.065638,-41.678258,2.977051,1.505336,1.743941,0.050304,0.011496
0.600000,Default,40.000000,60.000000,2.500000,4.000000,0.625000,18.632487,3.036729,-30.903238,3.150455,1.419972,2.132235,0.045590,0.011003
0.700000,Default,40.000000,60.000000,2.500000,4.000000,0.625000,15.999743,2.321638,-20.626839,3.314678,1.366048,2.553374,0.042585,0.010489
0.800000,Default,40.000000,60.000000,2.500000,4.000000,0.625000,13.455106,1.797787,-10.822360,3.468156,1.329614,3.002657,0.041323,0.010194
0.850000,Default,40.000000,60.000000,2.500000,4.000000,0.625000,12.215120,1.585619,-6.089062,3.540619,1.315644,3.236431,0.041312,0.010193
0.900000,Default,40.000000,60.000000,2.500000,4.000000,0.625000,10.996284,1.398952,-1.464261,3.610175,1.303745,3.475574,0.041679,0.010303
0.925000,Default,40.000000,60.000000,2.500000,4.000000,0.625000,10.394699,1.313835,0.808395,3.643859,1.298444,3.596999,0.041993,0.010398
0.950000,Default,40.000000,60.000000,2.500000,4.000000,0.625000,9.798283,1.233595,3.055047,3.676816,1.293520,3.719577,0.042388,0.010518
0.975000,Default,40.000000,60.000000,2.500000,4.000000,0.625000,9.206993,1.157842,5.276059,3.709047,1.288938,3.843249,0.042859,0.010660
1.000000,Default,40.000000,60.000000,2.500000,4.000000,0.625000,8.620789,1.086225,7.471789,3.740556,1.284666,3.967955,0.043402,0.010823
1.025000,Default,40.000000,60.000000,2.500000,4.000000,0.625000,8.039630,1.018429,9.642590,3.771348,1.280676,4.093640,0.044011,0.011003
1.050000,Default,40.000000,60.000000,2.500000,4.000000,0.625000,7.463473,0.954170,11.788812,3.801426,1.276945,4.220248,0.044681,0.011197
1.075000,Default,40.000000,60.000000,2.500000,4.000000,0.625000,6.892276,0.893190,13.910799,3.830798,1.273449,4.347727,0.045409,0.011404
1.100000,Default,40.000000,60.000000,2.500000,4.000000,0.625000,6.325997,0.835257,16.008890,3.859469,1.270169,4.476023,0.046189,0.011621
1.150000,Default,40.000000,60.000000,2.500000,4.000000,0.625000,5.208022,0.727705,20.134719,3.914737,1.264191,4.734868,0.047888,0.012073
1.200000,Default,40.000000,60.000000,2.500000,4.000000,0.625000,4.109205,0.630036,24.168921,3.967293,1.258889,4.996400,0.049747,0.012539
1.300000,Default,40.000000,60.000000,2.500000,4.000000,0.625000,1.967674,0.459602,31.972558,4.064537,1.249939,5.526094,0.053831,0.013467
1.400000,Default,40.000000,60.000000,2.500000,4.000000,0.625000,-0.101338,0.316208,39.439305,4.151780,1.242722,6.062471,0.058249,0.014349
1.500000,Default,40.000000,60.000000,2.500000,4.000000,0.625000,-2.100554,0.194221,46.587545,4.229637,1.236826,6.603222,0.062862,0.015166
0.500000,Default,45.000000,1.000000,2.500000,4.000000,0.625000,13.968604,3.565618,-44.977378,0.324480,0.176266,0.197043,0.436913,0.010856
0.600000,Default,45.000000,1.000000,2.500000,4.000000,0.625000,10.930472,2.329611,-34.956751,0.340732,0.164728,0.238755,0.383061,0.010540
0.700000,Default,45.000000,1.000000,2.500000,4.000000,0.625000,8.019592,1.473195,-25.483826,0.355688,0.157447,0.283353,0.339246,0.009990
0.800000,Default,45.000000,1.000000,2.500000,4.000000,0.625000,5.230901,0.847022,-16.522119,0.369249,0.152530,0.330271,0.306967,0.009230
0.850000,Default,45.000000,1.000000,2.500000,4.000000,0.625000,3.880752,0.593657,-12.222218,0.375500,0.150644,0.354435,0.295586,0.008829
0.900000,Default,45.000000,1.000000,2.500000,4.000000,0.625000,2.559194,0.370836,-8.037508,0.381402,0.149038,0.378991,0.287518,0.008477
0.925000,Default,45.000000,1.000000,2.500000,4.000000,0.625000,1.908932,0.269257,-5.987123,0.384223,0.148322,0.391397,0.284733,0.008337
0.950000,Default,45.000000,1.000000,2.500000,4.000000,0.625000,1.265573,0.173508,-3.964083,0.386961,0.147657,0.403882,0.282772,0.008231
0.975000,Default,45.000000,1.000000,2.500000,4.000000,0.625000,0.629034,0.083120,-1.967920,0.389614,0.147038,0.416437,0.281621,0.008164
1.000000,Default,45.000000,1.000000,2.500000,4.000000,0.625000,-0.000764,-0.002328,0.001823,0.392185,0.146461,0.429057,0.281259,0.008142
1.025000,Default,45.000000,1.000000,2.500000,4.000000,0.625000,-0.623903,-0.083216,1.945597,0.394674,0.145922,0.441736,0.281660,0.008165
1.050000,Default,45.000000,1.000000,2.500000,4.000000,0.625000,-1.240462,-0.159885,3.863842,0.397083,0.145417,0.454469,0.282793,0.008234
1.075000,Default,45.000000,1.000000,2.500000,4.000000,0.625000,-1.850522,-0.232643,5.756992,0.399413,0.144944,0.467249,0.284622,0.008347
1.100000,Default,45.000000,1.000000,2.500000,4.000000,0.625000,-2.454162,-0.301769,7.625472,0.401665,0.144501,0.480073,0.287108,0.008500
1.150000,Default,45.000000,1.000000,2.500000,4.000000,0.625000,-3.642495,-0.430118,11.290086,0.405943,0.143691,0.505829,0.293884,0.008902
1.200000,Default,45.000000,1.000000,2.500000,4.000000,0.625000,-4.806084,-0.546703,14.860930,0.409926,0.142973,0.531698,0.302777,0.009394
1.300000,Default,45.000000,1.000000,2.500000,4.000000,0.625000,-7.061470,-0.750252,21.733695,0.417057,0.141758,0.583644,0.325580,0.010485
1.400000,Default,45.000000,1.000000,2.500000,4.000000,0.625000,-9.225084,-0.921678,28.267403,0.423148,0.140776,0.635665,0.353115,0.011551
1.500000,Default,45.000000,1.000000,2.500000,4.000000,0.625000,-11.301502,-1.067699,34.483951,0.428288,0.139970,0.687556,0.383547,0.012510
